id,in_degree,out_degree,total_degree,in_deg_cent,out_deg_cent,clustering,pagerank,hub_score,auth_score,betweenness,k_core
3194,24,5,29,0.0024002400240024004,0.0005000500050005,0.07122507122507123,0.0003854936542334867,0.000151587150618352,1.4334376483429903e-05,0.002948448185125123,5
15375,3,5,8,0.00030003000300030005,0.0005000500050005,0.7,5.0191676436494614e-05,1.0362602593644305e-07,7.068351052584013e-07,9.419075534278772e-05,4
19834,2,5,7,0.00020002000200020003,0.0005000500050005,0.7333333333333333,3.290847551549601e-05,1.1634202196350793e-07,6.617917314718996e-07,0.0,5
1061,4,5,9,0.00040004000400040005,0.0005000500050005,0.5,0.0001968020386073866,4.631457822609513e-08,9.596470882765656e-08,0.020298917931755756,5
1062,2,4,6,0.00020002000200020003,0.00040004000400040005,0.3333333333333333,0.00010692740854848422,2.259785679748086e-07,1.0133915923230872e-07,0.0005208839396500717,4
1063,12,5,17,0.0012001200120012002,0.0005000500050005,0.19230769230769232,0.0004874308176656413,1.7867453067893345e-07,4.3509905454921657e-07,0.002296014330394062,4
1064,1,5,6,0.00010001000100010001,0.0005000500050005,0.5,0.00010014606134728026,8.138044533200987e-08,2.9915194061293565e-09,0.0014202796119888745,4
1065,14,5,19,0.0014001400140014,0.0005000500050005,0.09166666666666666,0.0004227741623212056,7.708948281973678e-08,5.236956337703406e-07,0.004134491020817988,5
1876,5,5,10,0.0005000500050005,0.0005000500050005,0.47619047619047616,0.00021835110039260624,6.406215550848896e-07,4.1296575511156044e-08,0.0008674327623371242,5
1877,4,5,9,0.00040004000400040005,0.0005000500050005,1.0,0.00018721817586898635,1.4917466172118114e-08,3.53495972875473e-08,2.2617896027561457e-05,5
1878,7,5,12,0.0007000700070007,0.0005000500050005,0.47619047619047616,0.00023000493694327857,1.2933596803079612e-08,3.417855526123767e-07,2.26734682536734e-05,5
1879,4,5,9,0.00040004000400040005,0.0005000500050005,1.0,0.00018721817586898635,1.4917466172117294e-08,3.534959728767404e-08,2.2617896027561457e-05,5
99323,0,3,3,0.0,0.00030003000300030005,0.3333333333333333,1.735882280264563e-05,6.0688207175650386e-05,-2.326141750872831e-20,0.0,3
99327,3,4,7,0.00030003000300030005,0.00040004000400040005,0.8333333333333334,5.008360329863829e-05,1.0616374265044838e-10,4.585907957234693e-09,0.0,4
50607,3,3,6,0.00030003000300030005,0.00030003000300030005,0.5,5.008360329863829e-05,3.143519025630774e-09,4.5932847690661326e-09,0.0,4
88323,4,5,9,0.00040004000400040005,0.0005000500050005,0.5,6.412339900307347e-05,1.0532259943066325e-08,1.6826449387016438e-09,0.0,4
88324,4,5,9,0.00040004000400040005,0.0005000500050005,0.5,6.412339900307347e-05,8.834228018724633e-10,5.5292381672006295e-09,0.0,4
99328,3,4,7,0.00030003000300030005,0.00040004000400040005,0.5,5.008360329863829e-05,8.765966660290773e-11,4.593284768975874e-09,0.0,4
1884,4,5,9,0.00040004000400040005,0.0005000500050005,0.23809523809523808,0.00014000342383976426,9.118690849181145e-06,3.9042449086771925e-07,0.0020167031917693663,5
1885,13,5,18,0.0013001300130013002,0.0005000500050005,0.12380952380952381,0.00021110083567257718,1.8202465313550518e-07,3.44427202117317e-07,0.001288377104967066,4
1418,4,5,9,0.00040004000400040005,0.0005000500050005,0.9,8.850936679061024e-05,1.3731805882069596e-08,1.2774491131931612e-06,0.0,5
1419,4,5,9,0.00040004000400040005,0.0005000500050005,0.21428571428571427,8.850936679061024e-05,3.1492753846273843e-06,2.743727023910883e-08,0.0013536960522102645,5
21576,2,2,4,0.00020002000200020003,0.00020002000200020003,0.0,3.599516735844958e-05,5.355276117476784e-06,1.742452109192972e-09,0.0005320425996970546,4
1880,2,2,4,0.00020002000200020003,0.00020002000200020003,0.6666666666666666,7.136473905913896e-05,7.600753399547735e-09,3.052467648797196e-09,0.0009113692258737109,3
1886,1,5,6,0.00010001000100010001,0.0005000500050005,0.7,9.279034387218576e-05,4.6629436483295996e-05,1.5605161173885812e-05,0.0,5
1066,3,5,8,0.00030003000300030005,0.0005000500050005,0.7,8.875698513273028e-05,9.876290569019351e-06,3.067912941103247e-05,0.00018105431267271556,4
33806,6,5,11,0.0006000600060006001,0.0005000500050005,0.47619047619047616,0.00012475340719970702,7.184802656181265e-09,2.9366348096881857e-07,0.001749827450954239,4
68088,3,5,8,0.00030003000300030005,0.0005000500050005,0.5,8.086962757730153e-05,1.0518175791605262e-08,2.4134352973668494e-07,0.0,4
68089,7,4,11,0.0007000700070007,0.00040004000400040005,0.5714285714285714,0.00014192555015572514,7.271269552912321e-09,2.5480329822980314e-07,0.0,4
68090,8,4,12,0.0008000800080008001,0.00040004000400040005,0.39285714285714285,0.00015579774093693003,7.98510404821236e-09,5.723582609254915e-07,0.0010001679982435832,4
68091,3,4,7,0.00030003000300030005,0.00040004000400040005,0.3,5.54626036576802e-05,5.909327160669454e-07,2.5504179305888114e-08,0.00011596935835615164,4
68092,5,4,9,0.0005000500050005,0.00040004000400040005,0.8,0.00012077963389515122,5.382837367636219e-09,1.5782485295630153e-08,0.00018105431267271556,4
2657,1,5,6,0.00010001000100010001,0.0005000500050005,0.3,3.1376622012414597e-05,1.040466894964341e-06,3.717325233441452e-06,0.00010903947373059377,4
2658,5,5,10,0.0005000500050005,0.0005000500050005,0.2,5.1991304054013105e-05,1.3605460602229317e-05,4.505528678171358e-06,0.0010482487790655695,5
33808,1,5,6,0.00010001000100010001,0.0005000500050005,0.4,6.099608727731465e-05,1.7476378693718794e-07,4.0809567746604945e-10,0.0,3
3167,17,5,22,0.0017001700170017002,0.0005000500050005,0.07368421052631578,0.00019394565010873776,4.867974804607902e-07,2.870889248010266e-06,0.0011610257896093135,4
10662,4,2,6,0.00040004000400040005,0.00020002000200020003,0.5,0.00013427346448430577,9.68491789843134e-10,7.874279953600728e-08,0.0,3
11156,4,2,6,0.00040004000400040005,0.00020002000200020003,0.5,0.00013224482169574606,9.670253860629165e-10,7.896930580214351e-08,0.0,3
1067,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,2.550072821964379e-05,1.9920215448704072e-08,7.917725384189053e-08,0.0,3
1068,11,5,16,0.0011001100110011,0.0005000500050005,0.0641025641025641,0.00020622445136693845,9.620695302756491e-06,2.73462411425032e-05,0.0004895274490142921,5
1422,5,4,9,0.0005000500050005,0.00040004000400040005,0.6,0.00012331628899222907,5.802204562484613e-07,1.6335473104664425e-05,0.0003210128700321087,5
1424,5,5,10,0.0005000500050005,0.0005000500050005,0.9,0.00013632009305669616,6.858010375305468e-07,1.2610376270730754e-05,0.00041154002636846655,5
1052,0,1,1,0.0,0.00010001000100010001,0.0,1.735882280264563e-05,6.175729256795727e-07,-1.6616358770144012e-19,0.0,1
33826,0,4,4,0.0,0.00040004000400040005,0.3333333333333333,1.735882280264563e-05,0.0005246210026680826,-6.485933295333234e-20,0.0,4
99363,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,5.5952035831897666e-05,1.2661781938925413e-06,-1.0405373385177713e-19,0.0,2
90910,2,1,3,0.00020002000200020003,0.00010001000100010001,0.0,4.5172334226371914e-05,-6.7364488969254805e-22,0.00019495702493361726,0.0,2
2660,1,5,6,0.00010001000100010001,0.0005000500050005,0.7,5.0700766239370225e-05,3.35144696794445e-08,1.8463711260956186e-08,2.242256382219054e-05,5
2661,4,5,9,0.00040004000400040005,0.0005000500050005,0.3333333333333333,9.600294473673922e-05,1.2261102760692397e-07,1.6488749955413679e-07,0.0212098399714683,5
197670,1,2,3,0.00010001000100010001,0.00020002000200020003,0.0,2.813387223667309e-05,1.7677059482399902e-05,-4.7638625114584054e-20,0.0,2
147839,2,5,7,0.00020002000200020003,0.0005000500050005,0.0,5.1566064687459417e-05,1.9246012577682207e-05,7.065349312665225e-06,0.0,2
1089,12,3,15,0.0012001200120012002,0.00030003000300030005,0.21212121212121213,0.00029747671016434803,1.4560129031821614e-07,3.6484809679121905e-07,0.00011366670957214931,4
1097,12,5,17,0.0012001200120012002,0.0005000500050005,0.15384615384615385,0.0003773954729275895,5.632908264468256e-08,2.1978500700097677e-05,0.00036844114578655156,4
1444,14,5,19,0.0014001400140014,0.0005000500050005,0.12380952380952381,0.00045477681897530494,2.3712882025973232e-07,5.60269570199655e-07,0.0008678858764911233,4
1903,1,4,5,0.00010001000100010001,0.00040004000400040005,0.3333333333333333,0.0001001429040774359,1.4918644718563784e-07,7.123016273726752e-08,0.0018730383460848928,3
1429,14,5,19,0.0014001400140014,0.0005000500050005,0.075,0.00031580909006593,3.231179515078392e-07,2.7166918364667797e-06,0.0008335883925390124,4
1430,6,3,9,0.0006000600060006001,0.00030003000300030005,0.26666666666666666,0.00016376764231142556,2.306225138417987e-07,1.7791551886738843e-07,0.0013365046256163136,3
1904,2,0,2,0.00020002000200020003,0.0,0.0,9.447436177579125e-05,-0.0,1.5074898524640932e-07,0.0,2
1905,7,5,12,0.0007000700070007,0.0005000500050005,0.25,0.00014946057715588962,1.667763904551382e-07,1.6329740712696564e-07,0.001559406404087549,5
230438,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,2.396684931599681e-05,5.1444839412483565e-06,5.314616378199633e-08,0.00010664858601008277,4
6665,6,5,11,0.0006000600060006001,0.0005000500050005,0.10909090909090909,0.00010432872631650036,0.0005598535054613814,9.08006127904533e-05,0.0013110159795483602,5
192797,5,5,10,0.0005000500050005,0.0005000500050005,0.47619047619047616,6.839701477909974e-05,2.9409496589700137e-08,2.1235255585949642e-06,0.0004442035466350859,4
192798,8,5,13,0.0008000800080008001,0.0005000500050005,0.35555555555555557,8.20945961005146e-05,2.5246531512251576e-08,2.766552866945474e-06,0.0004442035466350859,4
211983,3,5,8,0.00030003000300030005,0.0005000500050005,0.3,3.865670019444712e-05,1.3331242701455447e-07,2.085063045252373e-06,0.00010764888608009777,4
230439,1,4,5,0.00010001000100010001,0.00040004000400040005,0.5,2.396684931599681e-05,3.199792195449019e-08,5.3146163781868976e-08,0.0,4
8872,4,4,8,0.00040004000400040005,0.00040004000400040005,0.5238095238095238,5.5618249341615594e-05,5.461560248590685e-08,5.6374722855258224e-08,8.335833916791692e-07,4
10689,2,4,6,0.00020002000200020003,0.00040004000400040005,0.7,3.437242641727154e-05,5.475703036662269e-08,3.4529238261819585e-08,0.0,4
2662,19,5,24,0.0019001900190019003,0.0005000500050005,0.023809523809523808,0.00022691870526776828,1.1615318014838402e-05,0.0007475960343423022,0.00259970704341249,5
2663,7,5,12,0.0007000700070007,0.0005000500050005,0.47619047619047616,0.0002821650515607537,5.167530069890842e-06,1.0913896715764477e-05,0.00029125211356951543,5
2664,1,5,6,0.00010001000100010001,0.0005000500050005,0.2,5.2486023631912676e-05,1.9207668982635917e-05,3.835374238590581e-06,0.0002945700294019899,5
33837,1,5,6,0.00010001000100010001,0.0005000500050005,0.06666666666666667,2.466583502735432e-05,4.984878971380978e-08,1.2418290470748312e-09,0.0,4
3264,1,0,1,0.00010001000100010001,0.0,0.0,2.1561939389628486e-05,-0.0,1.987265554899973e-08,0.0,1
4704,11,2,13,0.0011001100110011,0.00020002000200020003,0.14545454545454545,0.0007702231936525787,3.4620887444555155e-09,1.4863962045180574e-07,0.00018105431267271556,4
5962,3,1,4,0.00030003000300030005,0.00010001000100010001,0.16666666666666666,3.4753721363487374e-05,8.474219272549345e-06,3.1040084040963147e-06,0.0,3
8284,4,5,9,0.00040004000400040005,0.0005000500050005,0.10714285714285714,5.176433356669052e-05,1.6258691267724715e-07,1.1003405892346184e-07,3.929611344493661e-05,4
11229,5,5,10,0.0005000500050005,0.0005000500050005,0.23809523809523808,8.220126076577548e-05,4.564513600606859e-06,4.317277586704173e-06,0.0011393309755261336,4
1076,1,5,6,0.00010001000100010001,0.0005000500050005,0.3,4.001530866671581e-05,2.466963111435553e-07,9.008833050105486e-08,0.00014957814638694487,4
1078,3,3,6,0.00030003000300030005,0.00030003000300030005,0.3,9.010088702051466e-05,1.7684025317655685e-07,3.255733215078405e-05,0.00022566536825734297,4
1080,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,4.159736295964596e-05,8.879977743192461e-06,7.477350236436054e-06,0.0,4
1081,2,4,6,0.00020002000200020003,0.00040004000400040005,1.0,4.159736295964596e-05,8.879977743192461e-06,7.477350236436007e-06,0.0,4
32777,2,3,5,0.00020002000200020003,0.00030003000300030005,0.6666666666666666,3.9080415789555745e-05,7.676235940211897e-08,9.545479464970795e-08,0.0,3
21172,8,5,13,0.0008000800080008001,0.0005000500050005,0.13333333333333333,0.00014228278423608417,2.4840040339879837e-07,1.1557074547460369e-05,0.002989463878355859,4
26848,2,4,6,0.00020002000200020003,0.00040004000400040005,0.4,5.2900638258876854e-05,1.4505421339233378e-07,1.29628976342311e-07,0.0009998499349834964,3
32776,3,4,7,0.00030003000300030005,0.00040004000400040005,0.4,4.858156358867705e-05,9.438565280600778e-08,1.7030042186372056e-07,0.00081474440702722,3
1432,8,2,10,0.0008000800080008001,0.00020002000200020003,0.1388888888888889,0.0001438140000857195,8.591165148256827e-06,2.6847078583598656e-05,0.00020354298523163615,4
1434,4,3,7,0.00040004000400040005,0.00030003000300030005,0.1,0.00010166573460144621,3.0745763073121486e-05,2.6716856760549284e-07,0.00020242578779038547,4
1435,3,2,5,0.00030003000300030005,0.00020002000200020003,0.3,5.625250778743916e-05,1.7553790099726872e-07,2.0116623627439802e-07,0.0,4
1083,3,1,4,0.00030003000300030005,0.00010001000100010001,0.0,3.846262588410392e-05,1.2192082496021698e-07,3.7296031186223956e-05,0.0,3
1084,8,4,12,0.0008000800080008001,0.00040004000400040005,0.1111111111111111,0.00032837529237549995,3.83219401321913e-06,0.0002987472380206188,0.005979745504408666,4
1085,4,1,5,0.00040004000400040005,0.00010001000100010001,0.16666666666666666,0.0002659332864821971,7.342471094691637e-08,8.788165450442356e-06,0.0023568443242467305,3
1437,7,3,10,0.0007000700070007,0.00030003000300030005,0.17857142857142858,0.00014760176581412012,4.0694329883909135e-06,2.1524288809931265e-05,0.000639458434112086,4
1439,20,3,23,0.002000200020002,0.00030003000300030005,0.14736842105263157,0.0007792812879784929,6.142720544880686e-06,0.00024108207190405367,0.00306183633570941,4
1906,5,2,7,0.0005000500050005,0.00020002000200020003,0.0,0.0003131071644953577,1.3189684714577957e-07,1.1341458159804429e-05,0.0032069154214238687,4
1098,6,2,8,0.0006000600060006001,0.00020002000200020003,0.3333333333333333,0.0001464278636766138,5.178865674270008e-09,7.65254479084616e-08,0.00011679614761947404,4
1100,4,5,9,0.00040004000400040005,0.0005000500050005,0.3333333333333333,9.055046738076973e-05,3.6145094008632395e-07,0.000778253040316285,3.8097286316056995e-05,4
1101,4,4,8,0.00040004000400040005,0.00040004000400040005,0.3333333333333333,8.654640756923388e-05,5.198027678748271e-06,1.1380926783432234e-05,3.8097286316056995e-05,4
1102,3,2,5,0.00030003000300030005,0.00020002000200020003,0.5,6.17479346388334e-05,5.112098018722788e-06,1.9796203926952688e-05,0.0,3
32781,0,2,2,0.0,0.00020002000200020003,1.0,1.735882280264563e-05,6.5471591708095e-06,-2.982417484742099e-20,0.0,2
3560,2,3,5,0.00020002000200020003,0.00030003000300030005,0.5,3.652739934365274e-05,6.5471591708095e-06,5.220164412124793e-06,0.0,2
66631,1,3,4,0.00010001000100010001,0.00030003000300030005,1.0,3.0051548629491854e-05,2.3132914310628034e-09,1.0709521296068796e-09,0.0,3
53607,5,5,10,0.0005000500050005,0.0005000500050005,0.6190476190476191,7.285420082779881e-05,1.408337065609595e-07,6.10722829617083e-08,0.0,4
53608,6,5,11,0.0006000600060006001,0.0005000500050005,0.5,8.535912329990077e-05,2.9655427748732537e-07,1.1721687054833197e-07,0.0,4
63714,5,5,10,0.0005000500050005,0.0005000500050005,0.8,7.394347836687711e-05,2.6863882064863034e-09,1.790305776605832e-07,0.0,4
66632,2,5,7,0.00020002000200020003,0.0005000500050005,0.9,4.3457904160297225e-05,5.435995583960129e-09,2.6436675098487733e-09,0.0,4
47921,5,5,10,0.0005000500050005,0.0005000500050005,0.38095238095238093,7.794685810964777e-05,1.3881370038947373e-07,2.4939878208938334e-07,0.0,4
53605,5,5,10,0.0005000500050005,0.0005000500050005,0.9,7.804706030980025e-05,3.945016712540672e-09,2.3294589504713478e-07,0.0,4
197708,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.0215386421905597e-05,4.961642119038755e-06,1.9780019806897876e-06,0.0,2
227312,1,2,3,0.00010001000100010001,0.00020002000200020003,1.0,3.0215386421905597e-05,4.961642119038754e-06,1.9780019806899333e-06,0.0,2
1113,9,1,10,0.0009000900090009002,0.00010001000100010001,0.08333333333333333,0.0014088592466823021,2.1580350684791354e-08,1.1937596013939983e-05,1.7860336098601216e-05,4
1114,7,1,8,0.0007000700070007,0.00010001000100010001,0.14285714285714285,0.0013137094801250189,7.728411323960825e-08,3.333382470411304e-06,5.111116566080826e-05,4
66645,1,3,4,0.00010001000100010001,0.00030003000300030005,0.0,9.525926688844046e-05,4.791460972273204e-05,2.8440933137112283e-20,0.0001223200268950013,3
29053,5,1,6,0.0005000500050005,0.00010001000100010001,0.0,9.1014061386353e-05,1.841268790334324e-22,6.57533377216653e-05,0.00021284718323135904,3
33884,5,4,9,0.0005000500050005,0.00040004000400040005,0.42857142857142855,5.746620099598953e-05,4.0115387039439335e-06,5.208405112334719e-05,0.0012089145611503228,4
3925,4,2,6,0.00040004000400040005,0.00020002000200020003,0.2,0.00016842936128553634,4.692282952714873e-05,6.015032193413721e-05,5.23623712307342e-06,4
7622,8,5,13,0.0008000800080008001,0.0005000500050005,0.11538461538461539,7.915904151684497e-05,0.0005185986664723554,0.00046600929662246767,5.13111673822664e-05,5
24791,6,5,11,0.0006000600060006001,0.0005000500050005,0.2,8.668098848620466e-05,0.00011079638980621954,7.329145561830713e-05,0.0013694247699963054,4
43859,3,4,7,0.00030003000300030005,0.00040004000400040005,0.6,4.425513494438026e-05,8.328069937994481e-07,2.0186344624173338e-05,0.0016169183013179363,4
230493,0,2,2,0.0,0.00020002000200020003,0.0,1.735882280264563e-05,1.3005134244180604e-06,4.36647434071858e-21,0.0,2
3692,19,5,24,0.0019001900190019003,0.0005000500050005,0.14210526315789473,0.00047730066077559293,1.0628960529133805e-06,1.1708049676027474e-05,0.00013485174431255038,5
99425,4,4,8,0.00040004000400040005,0.00040004000400040005,0.4,6.048472459030083e-05,2.9275731349496425e-09,2.761079237972185e-09,0.0,4
44653,6,5,11,0.0006000600060006001,0.0005000500050005,0.09090909090909091,7.335039778897164e-05,2.1433537800797233e-08,2.30473290749874e-07,0.0028057348054464954,4
128085,8,5,13,0.0008000800080008001,0.0005000500050005,0.25,0.0001098456012275209,2.0124858622710406e-09,4.960186980079413e-09,0.0,4
128086,4,5,9,0.00040004000400040005,0.0005000500050005,0.26666666666666666,6.672145156642486e-05,1.9048269483987684e-09,3.180169442622918e-09,0.0,4
